data,sku_id,regiao,estoque_fisico,demanda_media_diaria,ponto_pedido,status_estoque,dias_cobertura
2024-07-08,SKU-059,Centro-Oeste,147,2.1,40,Normal,70.0
2024-07-15,SKU-059,Centro-Oeste,284,2.5,48,Excesso,113.6
2024-07-22,SKU-059,Centro-Oeste,288,2.9,56,Excesso,99.3
2024-07-29,SKU-059,Centro-Oeste,319,1.2,23,Excesso,265.8
2024-08-05,SKU-059,Centro-Oeste,222,0.5,10,Excesso,444.0
2024-08-12,SKU-059,Centro-Oeste,103,3.7,71,Normal,27.8
2024-08-19,SKU-059,Centro-Oeste,262,3.7,71,Normal,70.8
2024-08-26,SKU-059,Centro-Oeste,304,3.4,65,Normal,89.4
2024-09-02,SKU-059,Centro-Oeste,112,3.8,73,Normal,29.5
2024-09-09,SKU-059,Centro-Oeste,268,0.6,12,Excesso,446.7
2024-09-16,SKU-059,Centro-Oeste,345,1.6,31,Excesso,215.6
2024-09-23,SKU-059,Centro-Oeste,103,2.8,54,Normal,36.8
2024-09-30,SKU-059,Centro-Oeste,157,0.6,12,Excesso,261.7
2024-10-07,SKU-059,Centro-Oeste,171,2.2,42,Normal,77.7
2024-10-14,SKU-059,Centro-Oeste,113,3.1,60,Normal,36.5
2024-10-21,SKU-059,Centro-Oeste,243,1.6,31,Excesso,151.9
2024-10-28,SKU-059,Centro-Oeste,179,2.1,40,Normal,85.2
2024-11-04,SKU-059,Centro-Oeste,93,0.9,17,Excesso,103.3
2024-11-11,SKU-059,Centro-Oeste,196,2.6,50,Normal,75.4
2024-11-18,SKU-059,Centro-Oeste,143,3.9,75,Normal,36.7
2024-11-25,SKU-059,Centro-Oeste,191,3.2,61,Normal,59.7
2024-12-02,SKU-059,Centro-Oeste,350,3.2,61,Excesso,109.4
2024-12-09,SKU-059,Centro-Oeste,124,3.3,63,Normal,37.6
2024-12-16,SKU-059,Centro-Oeste,164,2.2,42,Normal,74.5
2024-12-23,SKU-059,Centro-Oeste,181,3.7,71,Normal,48.9
2024-12-30,SKU-059,Centro-Oeste,273,0.9,17,Excesso,303.3
2024-01-01,SKU-060,Sul,259,2.7,65,Excesso,95.9
2024-01-08,SKU-060,Sul,345,3.0,72,Excesso,115.0
2024-01-15,SKU-060,Sul,170,3.2,77,Normal,53.1
2024-01-22,SKU-060,Sul,93,3.7,89,Normal,25.1
2024-01-29,SKU-060,Sul,175,2.6,62,Normal,67.3
2024-02-05,SKU-060,Sul,328,2.5,60,Excesso,131.2
2024-02-12,SKU-060,Sul,256,3.2,77,Normal,80.0
2024-02-19,SKU-060,Sul,271,0.9,22,Excesso,301.1
2024-02-26,SKU-060,Sul,260,3.9,94,Normal,66.7
2024-03-04,SKU-060,Sul,189,3.4,82,Normal,55.6
2024-03-11,SKU-060,Sul,155,3.7,89,Normal,41.9
2024-03-18,SKU-060,Sul,306,1.1,26,Excesso,278.2
2024-03-25,SKU-060,Sul,177,1.3,31,Excesso,136.2
2024-04-01,SKU-060,Sul,169,3.6,86,Normal,46.9
2024-04-08,SKU-060,Sul,266,0.5,12,Excesso,532.0
2024-04-15,SKU-060,Sul,193,3.5,84,Normal,55.1
2024-04-22,SKU-060,Sul,195,3.2,77,Normal,60.9
2024-04-29,SKU-060,Sul,296,1.0,24,Excesso,296.0
2024-05-06,SKU-060,Sul,339,2.0,48,Excesso,169.5
2024-05-13,SKU-060,Sul,97,1.7,41,Normal,57.1
2024-05-20,SKU-060,Sul,126,2.1,50,Normal,60.0
2024-05-27,SKU-060,Sul,362,3.7,89,Excesso,97.8
2024-06-03,SKU-060,Sul,103,3.9,94,Normal,26.4
2024-06-10,SKU-060,Sul,279,2.3,55,Excesso,121.3
2024-06-17,SKU-060,Sul,141,2.6,62,Normal,54.2
2024-06-24,SKU-060,Sul,161,3.2,77,Normal,50.3
2024-07-01,SKU-060,Sul,182,3.4,82,Normal,53.5
2024-07-08,SKU-060,Sul,130,1.8,43,Normal,72.2
2024-07-15,SKU-060,Sul,143,0.5,12,Excesso,286.0
2024-07-22,SKU-060,Sul,131,1.0,24,Excesso,131.0
2024-07-29,SKU-060,Sul,363,1.7,41,Excesso,213.5
2024-08-05,SKU-060,Sul,365,1.3,31,Excesso,280.8
2024-08-12,SKU-060,Sul,173,2.9,70,Normal,59.7
2024-08-19,SKU-060,Sul,332,3.0,72,Excesso,110.7
2024-08-26,SKU-060,Sul,302,2.8,67,Excesso,107.9
2024-09-02,SKU-060,Sul,214,3.7,89,Normal,57.8
2024-09-09,SKU-060,Sul,212,2.4,58,Normal,88.3
2024-09-16,SKU-060,Sul,324,3.2,77,Excesso,101.2
2024-09-23,SKU-060,Sul,306,1.2,29,Excesso,255.0
2024-09-30,SKU-060,Sul,147,3.1,74,Normal,47.4
2024-10-07,SKU-060,Sul,190,1.0,24,Excesso,190.0
2024-10-14,SKU-060,Sul,158,3.9,94,Normal,40.5
2024-10-21,SKU-060,Sul,162,1.0,24,Excesso,162.0
2024-10-28,SKU-060,Sul,340,3.7,89,Excesso,91.9
2024-11-04,SKU-060,Sul,134,0.6,14,Excesso,223.3
2024-11-11,SKU-060,Sul,229,3.1,74,Normal,73.9
2024-11-18,SKU-060,Sul,158,1.4,34,Excesso,112.9
2024-11-25,SKU-060,Sul,369,1.7,41,Excesso,217.1
2024-12-02,SKU-060,Sul,174,1.0,24,Excesso,174.0
2024-12-09,SKU-060,Sul,261,1.1,26,Excesso,237.3
2024-12-16,SKU-060,Sul,273,1.9,46,Excesso,143.7
2024-12-23,SKU-060,Sul,252,1.1,26,Excesso,229.1
2024-12-30,SKU-060,Sul,105,1.2,29,Normal,87.5
2024-01-01,SKU-060,Sudeste,204,3.7,89,Normal,55.1
2024-01-08,SKU-060,Sudeste,325,3.4,82,Excesso,95.6
2024-01-15,SKU-060,Sudeste,205,3.5,84,Normal,58.6
2024-01-22,SKU-060,Sudeste,138,0.7,17,Excesso,197.1
2024-01-29,SKU-060,Sudeste,219,2.4,58,Excesso,91.2
2024-02-05,SKU-060,Sudeste,331,1.9,46,Excesso,174.2
2024-02-12,SKU-060,Sudeste,200,1.5,36,Excesso,133.3
2024-02-19,SKU-060,Sudeste,241,0.5,12,Excesso,482.0
2024-02-26,SKU-060,Sudeste,366,1.3,31,Excesso,281.5
2024-03-04,SKU-060,Sudeste,142,3.8,91,Normal,37.4
2024-03-11,SKU-060,Sudeste,245,2.8,67,Normal,87.5
2024-03-18,SKU-060,Sudeste,116,1.0,24,Excesso,116.0
2024-03-25,SKU-060,Sudeste,277,1.3,31,Excesso,213.1
2024-04-01,SKU-060,Sudeste,109,1.1,26,Excesso,99.1
2024-04-08,SKU-060,Sudeste,226,2.3,55,Excesso,98.3
2024-04-15,SKU-060,Sudeste,197,2.8,67,Normal,70.4
2024-04-22,SKU-060,Sudeste,322,2.5,60,Excesso,128.8
2024-04-29,SKU-060,Sudeste,277,2.8,67,Excesso,98.9
2024-05-06,SKU-060,Sudeste,221,0.7,17,Excesso,315.7
2024-05-13,SKU-060,Sudeste,103,3.3,79,Normal,31.2
2024-05-20,SKU-060,Sudeste,208,1.8,43,Excesso,115.6
2024-05-27,SKU-060,Sudeste,169,2.5,60,Normal,67.6
2024-06-03,SKU-060,Sudeste,114,3.8,91,Normal,30.0
2024-06-10,SKU-060,Sudeste,299,1.8,43,Excesso,166.1
2024-06-17,SKU-060,Sudeste,217,3.9,94,Normal,55.6
2024-06-24,SKU-060,Sudeste,369,0.8,19,Excesso,461.2
2024-07-01,SKU-060,Sudeste,255,3.2,77,Normal,79.7
2024-07-08,SKU-060,Sudeste,219,1.7,41,Excesso,128.8
2024-07-15,SKU-060,Sudeste,126,0.6,14,Excesso,210.0
2024-07-22,SKU-060,Sudeste,272,2.5,60,Excesso,108.8
2024-07-29,SKU-060,Sudeste,188,2.6,62,Normal,72.3
2024-08-05,SKU-060,Sudeste,310,2.6,62,Excesso,119.2
2024-08-12,SKU-060,Sudeste,263,2.4,58,Excesso,109.6
2024-08-19,SKU-060,Sudeste,110,3.3,79,Normal,33.3
2024-08-26,SKU-060,Sudeste,80,2.2,53,Normal,36.4
2024-09-02,SKU-060,Sudeste,89,3.3,79,Normal,27.0
2024-09-09,SKU-060,Sudeste,302,1.4,34,Excesso,215.7
2024-09-16,SKU-060,Sudeste,87,3.9,94,Alerta,22.3
2024-09-23,SKU-060,Sudeste,334,0.7,17,Excesso,477.1
2024-09-30,SKU-060,Sudeste,125,0.8,19,Excesso,156.2
2024-10-07,SKU-060,Sudeste,117,1.0,24,Excesso,117.0
2024-10-14,SKU-060,Sudeste,372,3.8,91,Excesso,97.9
2024-10-21,SKU-060,Sudeste,300,1.4,34,Excesso,214.3
2024-10-28,SKU-060,Sudeste,286,3.7,89,Normal,77.3
2024-11-04,SKU-060,Sudeste,370,2.1,50,Excesso,176.2
2024-11-11,SKU-060,Sudeste,287,2.8,67,Excesso,102.5
2024-11-18,SKU-060,Sudeste,347,0.6,14,Excesso,578.3
2024-11-25,SKU-060,Sudeste,117,2.2,53,Normal,53.2
2024-12-02,SKU-060,Sudeste,331,1.1,26,Excesso,300.9
2024-12-09,SKU-060,Sudeste,198,3.6,86,Normal,55.0
2024-12-16,SKU-060,Sudeste,174,0.8,19,Excesso,217.5
2024-12-23,SKU-060,Sudeste,279,1.0,24,Excesso,279.0
2024-12-30,SKU-060,Sudeste,94,2.9,70,Normal,32.4
2024-01-01,SKU-060,Centro-Oeste,253,2.1,50,Excesso,120.5
2024-01-08,SKU-060,Centro-Oeste,351,2.9,70,Excesso,121.0
2024-01-15,SKU-060,Centro-Oeste,323,2.4,58,Excesso,134.6
2024-01-22,SKU-060,Centro-Oeste,295,2.8,67,Excesso,105.4
2024-01-29,SKU-060,Centro-Oeste,186,1.7,41,Excesso,109.4
2024-02-05,SKU-060,Centro-Oeste,372,3.8,91,Excesso,97.9
2024-02-12,SKU-060,Centro-Oeste,238,3.7,89,Normal,64.3
2024-02-19,SKU-060,Centro-Oeste,126,1.2,29,Excesso,105.0
2024-02-26,SKU-060,Centro-Oeste,275,2.7,65,Excesso,101.9
2024-03-04,SKU-060,Centro-Oeste,176,1.7,41,Excesso,103.5
2024-03-11,SKU-060,Centro-Oeste,342,0.6,14,Excesso,570.0
2024-03-18,SKU-060,Centro-Oeste,376,2.9,70,Excesso,129.7
2024-03-25,SKU-060,Centro-Oeste,173,2.7,65,Normal,64.1
2024-04-01,SKU-060,Centro-Oeste,154,1.3,31,Excesso,118.5
2024-04-08,SKU-060,Centro-Oeste,141,0.7,17,Excesso,201.4
2024-04-15,SKU-060,Centro-Oeste,260,2.6,62,Excesso,100.0
2024-04-22,SKU-060,Centro-Oeste,258,3.4,82,Normal,75.9
2024-04-29,SKU-060,Centro-Oeste,273,2.2,53,Excesso,124.1
2024-05-06,SKU-060,Centro-Oeste,224,1.5,36,Excesso,149.3
2024-05-13,SKU-060,Centro-Oeste,313,2.5,60,Excesso,125.2
2024-05-20,SKU-060,Centro-Oeste,225,3.3,79,Normal,68.2
2024-05-27,SKU-060,Centro-Oeste,105,2.2,53,Normal,47.7
2024-06-03,SKU-060,Centro-Oeste,295,0.5,12,Excesso,590.0
2024-06-10,SKU-060,Centro-Oeste,317,3.9,94,Normal,81.3
2024-06-17,SKU-060,Centro-Oeste,238,1.9,46,Excesso,125.3
2024-06-24,SKU-060,Centro-Oeste,302,2.4,58,Excesso,125.8
2024-07-01,SKU-060,Centro-Oeste,232,2.2,53,Excesso,105.5
2024-07-08,SKU-060,Centro-Oeste,310,2.5,60,Excesso,124.0
2024-07-15,SKU-060,Centro-Oeste,125,3.7,89,Normal,33.8
2024-07-22,SKU-060,Centro-Oeste,183,2.0,48,Excesso,91.5
2024-07-29,SKU-060,Centro-Oeste,257,1.8,43,Excesso,142.8
2024-08-05,SKU-060,Centro-Oeste,97,2.0,48,Normal,48.5
2024-08-12,SKU-060,Centro-Oeste,249,1.4,34,Excesso,177.9
2024-08-19,SKU-060,Centro-Oeste,288,0.6,14,Excesso,480.0
2024-08-26,SKU-060,Centro-Oeste,241,1.4,34,Excesso,172.1
2024-09-02,SKU-060,Centro-Oeste,320,2.9,70,Excesso,110.3
2024-09-09,SKU-060,Centro-Oeste,277,1.2,29,Excesso,230.8
2024-09-16,SKU-060,Centro-Oeste,369,3.9,94,Excesso,94.6
2024-09-23,SKU-060,Centro-Oeste,175,2.0,48,Normal,87.5
2024-09-30,SKU-060,Centro-Oeste,305,3.9,94,Normal,78.2
2024-10-07,SKU-060,Centro-Oeste,369,0.8,19,Excesso,461.2
2024-10-14,SKU-060,Centro-Oeste,150,2.8,67,Normal,53.6
2024-10-21,SKU-060,Centro-Oeste,274,2.5,60,Excesso,109.6
2024-10-28,SKU-060,Centro-Oeste,185,1.3,31,Excesso,142.3
2024-11-04,SKU-060,Centro-Oeste,269,0.7,17,Excesso,384.3
2024-11-11,SKU-060,Centro-Oeste,84,2.6,62,Normal,32.3
2024-11-18,SKU-060,Centro-Oeste,259,1.1,26,Excesso,235.5
2024-11-25,SKU-060,Centro-Oeste,350,0.9,22,Excesso,388.9
2024-12-02,SKU-060,Centro-Oeste,291,1.1,26,Excesso,264.5
2024-12-09,SKU-060,Centro-Oeste,298,2.9,70,Excesso,102.8
2024-12-16,SKU-060,Centro-Oeste,120,1.5,36,Normal,80.0
2024-12-23,SKU-060,Centro-Oeste,228,3.5,84,Normal,65.1
2024-12-30,SKU-060,Centro-Oeste,366,3.7,89,Excesso,98.9
2024-01-01,SKU-061,Sul,251,3.4,65,Normal,73.8
2024-01-08,SKU-061,Sul,258,2.6,50,Excesso,99.2
2024-01-15,SKU-061,Sul,291,3.7,71,Normal,78.6
2024-01-22,SKU-061,Sul,206,2.8,54,Normal,73.6
2024-01-29,SKU-061,Sul,249,1.5,29,Excesso,166.0
2024-02-05,SKU-061,Sul,229,3.1,60,Normal,73.9
2024-02-12,SKU-061,Sul,237,3.1,60,Normal,76.5
2024-02-19,SKU-061,Sul,117,3.0,58,Normal,39.0
2024-02-26,SKU-061,Sul,236,3.3,63,Normal,71.5
2024-03-04,SKU-061,Sul,282,2.6,50,Excesso,108.5
2024-03-11,SKU-061,Sul,205,2.5,48,Normal,82.0
2024-03-18,SKU-061,Sul,204,3.1,60,Normal,65.8
2024-03-25,SKU-061,Sul,212,3.4,65,Normal,62.4
2024-04-01,SKU-061,Sul,310,1.5,29,Excesso,206.7
2024-04-08,SKU-061,Sul,374,1.5,29,Excesso,249.3
2024-04-15,SKU-061,Sul,289,3.6,69,Normal,80.3
2024-04-22,SKU-061,Sul,349,1.4,27,Excesso,249.3
2024-04-29,SKU-061,Sul,367,3.2,61,Excesso,114.7
2024-05-06,SKU-061,Sul,194,1.1,21,Excesso,176.4
2024-05-13,SKU-061,Sul,248,0.7,13,Excesso,354.3
2024-05-20,SKU-061,Sul,145,2.3,44,Normal,63.0
2024-05-27,SKU-061,Sul,324,2.6,50,Excesso,124.6
2024-06-03,SKU-061,Sul,191,3.0,58,Normal,63.7
2024-06-10,SKU-061,Sul,352,4.0,77,Normal,88.0
2024-06-17,SKU-061,Sul,347,2.7,52,Excesso,128.5
2024-06-24,SKU-061,Sul,218,2.5,48,Normal,87.2
2024-07-01,SKU-061,Sul,160,0.8,15,Excesso,200.0
2024-07-08,SKU-061,Sul,84,0.9,17,Excesso,93.3
2024-07-15,SKU-061,Sul,372,4.0,77,Excesso,93.0
2024-07-22,SKU-061,Sul,111,2.1,40,Normal,52.9
2024-07-29,SKU-061,Sul,138,2.9,56,Normal,47.6
2024-08-05,SKU-061,Sul,102,3.5,67,Normal,29.1
2024-08-12,SKU-061,Sul,234,2.2,42,Excesso,106.4
2024-08-19,SKU-061,Sul,345,3.6,69,Excesso,95.8
2024-08-26,SKU-061,Sul,226,1.7,33,Excesso,132.9
2024-09-02,SKU-061,Sul,291,2.7,52,Excesso,107.8
2024-09-09,SKU-061,Sul,321,1.8,35,Excesso,178.3
2024-09-16,SKU-061,Sul,147,3.3,63,Normal,44.5
2024-09-23,SKU-061,Sul,144,3.5,67,Normal,41.1
2024-09-30,SKU-061,Sul,85,0.6,12,Excesso,141.7
2024-10-07,SKU-061,Sul,222,0.7,13,Excesso,317.1
2024-10-14,SKU-061,Sul,235,2.5,48,Excesso,94.0
2024-10-21,SKU-061,Sul,112,1.8,35,Normal,62.2
2024-10-28,SKU-061,Sul,194,1.0,19,Excesso,194.0
2024-11-04,SKU-061,Sul,94,2.5,48,Normal,37.6
2024-11-11,SKU-061,Sul,262,1.0,19,Excesso,262.0
2024-11-18,SKU-061,Sul,138,0.9,17,Excesso,153.3
2024-11-25,SKU-061,Sul,316,1.2,23,Excesso,263.3
2024-12-02,SKU-061,Sul,281,1.7,33,Excesso,165.3
2024-12-09,SKU-061,Sul,350,3.5,67,Excesso,100.0
2024-12-16,SKU-061,Sul,280,3.0,58,Excesso,93.3
2024-12-23,SKU-061,Sul,378,1.2,23,Excesso,315.0
2024-12-30,SKU-061,Sul,321,1.7,33,Excesso,188.8
2024-01-01,SKU-061,Sudeste,364,3.9,75,Excesso,93.3
2024-01-08,SKU-061,Sudeste,120,3.8,73,Normal,31.6
2024-01-15,SKU-061,Sudeste,191,3.7,71,Normal,51.6
2024-01-22,SKU-061,Sudeste,213,3.8,73,Normal,56.1
2024-01-29,SKU-061,Sudeste,362,3.0,58,Excesso,120.7
2024-02-05,SKU-061,Sudeste,212,1.5,29,Excesso,141.3
2024-02-12,SKU-061,Sudeste,283,2.9,56,Excesso,97.6
2024-02-19,SKU-061,Sudeste,123,1.9,36,Normal,64.7
2024-02-26,SKU-061,Sudeste,357,0.8,15,Excesso,446.2
2024-03-04,SKU-061,Sudeste,104,2.4,46,Normal,43.3
2024-03-11,SKU-061,Sudeste,231,3.6,69,Normal,64.2
2024-03-18,SKU-061,Sudeste,177,3.6,69,Normal,49.2
2024-03-25,SKU-061,Sudeste,160,3.4,65,Normal,47.1
2024-04-01,SKU-061,Sudeste,149,3.8,73,Normal,39.2
2024-04-08,SKU-061,Sudeste,207,0.6,12,Excesso,345.0
2024-04-15,SKU-061,Sudeste,314,1.2,23,Excesso,261.7
2024-04-22,SKU-061,Sudeste,215,1.5,29,Excesso,143.3
2024-04-29,SKU-061,Sudeste,135,1.9,36,Normal,71.1
2024-05-06,SKU-061,Sudeste,198,0.6,12,Excesso,330.0
2024-05-13,SKU-061,Sudeste,376,2.8,54,Excesso,134.3
2024-05-20,SKU-061,Sudeste,282,2.0,38,Excesso,141.0
2024-05-27,SKU-061,Sudeste,356,3.2,61,Excesso,111.2
2024-06-03,SKU-061,Sudeste,96,3.4,65,Normal,28.2
2024-06-10,SKU-061,Sudeste,240,2.4,46,Excesso,100.0
2024-06-17,SKU-061,Sudeste,152,3.0,58,Normal,50.7
2024-06-24,SKU-061,Sudeste,223,2.5,48,Normal,89.2
2024-07-01,SKU-061,Sudeste,378,1.8,35,Excesso,210.0
2024-07-08,SKU-061,Sudeste,158,3.9,75,Normal,40.5
2024-07-15,SKU-061,Sudeste,125,3.6,69,Normal,34.7
2024-07-22,SKU-061,Sudeste,329,2.8,54,Excesso,117.5
2024-07-29,SKU-061,Sudeste,226,2.0,38,Excesso,113.0
2024-08-05,SKU-061,Sudeste,214,0.7,13,Excesso,305.7
2024-08-12,SKU-061,Sudeste,99,1.2,23,Normal,82.5
2024-08-19,SKU-061,Sudeste,243,1.6,31,Excesso,151.9
2024-08-26,SKU-061,Sudeste,196,0.7,13,Excesso,280.0
2024-09-02,SKU-061,Sudeste,267,2.4,46,Excesso,111.2
2024-09-09,SKU-061,Sudeste,163,3.8,73,Normal,42.9
2024-09-16,SKU-061,Sudeste,366,1.1,21,Excesso,332.7
2024-09-23,SKU-061,Sudeste,223,2.6,50,Normal,85.8
2024-09-30,SKU-061,Sudeste,253,2.0,38,Excesso,126.5
2024-10-07,SKU-061,Sudeste,252,1.1,21,Excesso,229.1
2024-10-14,SKU-061,Sudeste,161,3.1,60,Normal,51.9
2024-10-21,SKU-061,Sudeste,148,1.2,23,Excesso,123.3
2024-10-28,SKU-061,Sudeste,158,2.3,44,Normal,68.7
2024-11-04,SKU-061,Sudeste,199,2.7,52,Normal,73.7
2024-11-11,SKU-061,Sudeste,88,0.5,10,Excesso,176.0
2024-11-18,SKU-061,Sudeste,285,1.0,19,Excesso,285.0
2024-11-25,SKU-061,Sudeste,135,2.5,48,Normal,54.0
2024-12-02,SKU-061,Sudeste,85,1.3,25,Normal,65.4
2024-12-09,SKU-061,Sudeste,192,1.3,25,Excesso,147.7
2024-12-16,SKU-061,Sudeste,289,1.2,23,Excesso,240.8
2024-12-23,SKU-061,Sudeste,114,2.1,40,Normal,54.3
2024-12-30,SKU-061,Sudeste,142,3.1,60,Normal,45.8
2024-01-01,SKU-061,Centro-Oeste,299,2.8,54,Excesso,106.8
2024-01-08,SKU-061,Centro-Oeste,266,3.2,61,Normal,83.1
2024-01-15,SKU-061,Centro-Oeste,85,3.8,73,Normal,22.4
2024-01-22,SKU-061,Centro-Oeste,298,2.0,38,Excesso,149.0
2024-01-29,SKU-061,Centro-Oeste,324,1.0,19,Excesso,324.0
2024-02-05,SKU-061,Centro-Oeste,257,2.6,50,Excesso,98.8
2024-02-12,SKU-061,Centro-Oeste,241,3.1,60,Normal,77.7
2024-02-19,SKU-061,Centro-Oeste,109,1.4,27,Normal,77.9
2024-02-26,SKU-061,Centro-Oeste,269,1.1,21,Excesso,244.5
2024-03-04,SKU-061,Centro-Oeste,120,1.2,23,Excesso,100.0
2024-03-11,SKU-061,Centro-Oeste,168,3.8,73,Normal,44.2
2024-03-18,SKU-061,Centro-Oeste,377,3.7,71,Excesso,101.9
2024-03-25,SKU-061,Centro-Oeste,212,2.4,46,Normal,88.3
2024-04-01,SKU-061,Centro-Oeste,167,3.4,65,Normal,49.1
2024-04-08,SKU-061,Centro-Oeste,190,1.3,25,Excesso,146.2
2024-04-15,SKU-061,Centro-Oeste,147,1.4,27,Excesso,105.0
2024-04-22,SKU-061,Centro-Oeste,356,0.7,13,Excesso,508.6
2024-04-29,SKU-061,Centro-Oeste,114,1.5,29,Normal,76.0
2024-05-06,SKU-061,Centro-Oeste,377,3.8,73,Excesso,99.2
2024-05-13,SKU-061,Centro-Oeste,88,3.3,63,Normal,26.7
2024-05-20,SKU-061,Centro-Oeste,163,0.8,15,Excesso,203.8
2024-05-27,SKU-061,Centro-Oeste,147,3.9,75,Normal,37.7
2024-06-03,SKU-061,Centro-Oeste,271,1.5,29,Excesso,180.7
2024-06-10,SKU-061,Centro-Oeste,291,0.7,13,Excesso,415.7
2024-06-17,SKU-061,Centro-Oeste,212,3.7,71,Normal,57.3
2024-06-24,SKU-061,Centro-Oeste,359,2.8,54,Excesso,128.2
2024-07-01,SKU-061,Centro-Oeste,132,2.1,40,Normal,62.9
2024-07-08,SKU-061,Centro-Oeste,323,3.4,65,Excesso,95.0
2024-07-15,SKU-061,Centro-Oeste,333,2.7,52,Excesso,123.3
2024-07-22,SKU-061,Centro-Oeste,213,1.6,31,Excesso,133.1
2024-07-29,SKU-061,Centro-Oeste,173,1.9,36,Excesso,91.1
2024-08-05,SKU-061,Centro-Oeste,105,3.7,71,Normal,28.4
2024-08-12,SKU-061,Centro-Oeste,357,1.9,36,Excesso,187.9
2024-08-19,SKU-061,Centro-Oeste,305,1.3,25,Excesso,234.6
2024-08-26,SKU-061,Centro-Oeste,320,1.0,19,Excesso,320.0
2024-09-02,SKU-061,Centro-Oeste,253,2.7,52,Excesso,93.7
2024-09-09,SKU-061,Centro-Oeste,112,2.3,44,Normal,48.7
2024-09-16,SKU-061,Centro-Oeste,242,1.1,21,Excesso,220.0
2024-09-23,SKU-061,Centro-Oeste,379,2.6,50,Excesso,145.8
2024-09-30,SKU-061,Centro-Oeste,255,3.2,61,Normal,79.7
2024-10-07,SKU-061,Centro-Oeste,353,1.8,35,Excesso,196.1
2024-10-14,SKU-061,Centro-Oeste,210,1.5,29,Excesso,140.0
2024-10-21,SKU-061,Centro-Oeste,155,3.7,71,Normal,41.9
2024-10-28,SKU-061,Centro-Oeste,328,3.8,73,Normal,86.3
2024-11-04,SKU-061,Centro-Oeste,176,1.4,27,Excesso,125.7
2024-11-11,SKU-061,Centro-Oeste,119,2.1,40,Normal,56.7
2024-11-18,SKU-061,Centro-Oeste,131,3.3,63,Normal,39.7
2024-11-25,SKU-061,Centro-Oeste,124,1.0,19,Excesso,124.0
2024-12-02,SKU-061,Centro-Oeste,141,3.9,75,Normal,36.2
2024-12-09,SKU-061,Centro-Oeste,342,2.4,46,Excesso,142.5
2024-12-16,SKU-061,Centro-Oeste,257,0.6,12,Excesso,428.3
2024-12-23,SKU-061,Centro-Oeste,363,3.9,75,Excesso,93.1
2024-12-30,SKU-061,Centro-Oeste,105,2.0,38,Normal,52.5
2024-01-01,SKU-062,Sul,117,2.8,54,Normal,41.8
2024-01-08,SKU-062,Sul,105,2.1,40,Normal,50.0
2024-01-15,SKU-062,Sul,328,3.5,67,Excesso,93.7
2024-01-22,SKU-062,Sul,98,1.5,29,Normal,65.3
2024-01-29,SKU-062,Sul,195,3.3,63,Normal,59.1
2024-02-05,SKU-062,Sul,260,2.6,50,Excesso,100.0
2024-02-12,SKU-062,Sul,208,0.9,17,Excesso,231.1
2024-02-19,SKU-062,Sul,171,2.9,56,Normal,59.0
2024-02-26,SKU-062,Sul,136,2.6,50,Normal,52.3
2024-03-04,SKU-062,Sul,168,2.2,42,Normal,76.4
2024-03-11,SKU-062,Sul,332,1.1,21,Excesso,301.8
2024-03-18,SKU-062,Sul,210,3.8,73,Normal,55.3
2024-03-25,SKU-062,Sul,365,1.4,27,Excesso,260.7
2024-04-01,SKU-062,Sul,163,2.1,40,Normal,77.6
2024-04-08,SKU-062,Sul,228,0.6,12,Excesso,380.0
2024-04-15,SKU-062,Sul,137,1.0,19,Excesso,137.0
2024-04-22,SKU-062,Sul,272,1.8,35,Excesso,151.1
2024-04-29,SKU-062,Sul,213,2.9,56,Normal,73.4
2024-05-06,SKU-062,Sul,275,2.6,50,Excesso,105.8
2024-05-13,SKU-062,Sul,178,3.5,67,Normal,50.9
2024-05-20,SKU-062,Sul,80,3.7,71,Normal,21.6
2024-05-27,SKU-062,Sul,180,2.9,56,Normal,62.1
2024-06-03,SKU-062,Sul,228,1.2,23,Excesso,190.0
2024-06-10,SKU-062,Sul,306,1.5,29,Excesso,204.0
2024-06-17,SKU-062,Sul,89,3.6,69,Normal,24.7
2024-06-24,SKU-062,Sul,345,1.6,31,Excesso,215.6
2024-07-01,SKU-062,Sul,377,2.2,42,Excesso,171.4
2024-07-08,SKU-062,Sul,86,3.7,71,Normal,23.2
2024-07-15,SKU-062,Sul,90,1.4,27,Normal,64.3
2024-07-22,SKU-062,Sul,85,3.3,63,Normal,25.8
2024-07-29,SKU-062,Sul,273,3.5,67,Normal,78.0
2024-08-05,SKU-062,Sul,258,3.2,61,Normal,80.6
2024-08-12,SKU-062,Sul,240,0.7,13,Excesso,342.9
2024-08-19,SKU-062,Sul,309,1.2,23,Excesso,257.5
2024-08-26,SKU-062,Sul,173,2.2,42,Normal,78.6
2024-09-02,SKU-062,Sul,187,1.9,36,Excesso,98.4
2024-09-09,SKU-062,Sul,242,1.1,21,Excesso,220.0
2024-09-16,SKU-062,Sul,217,1.9,36,Excesso,114.2
2024-09-23,SKU-062,Sul,334,1.1,21,Excesso,303.6
2024-09-30,SKU-062,Sul,167,2.2,42,Normal,75.9
2024-10-07,SKU-062,Sul,263,1.1,21,Excesso,239.1
2024-10-14,SKU-062,Sul,88,2.5,48,Normal,35.2
2024-10-21,SKU-062,Sul,284,2.0,38,Excesso,142.0
2024-10-28,SKU-062,Sul,122,1.7,33,Normal,71.8
2024-11-04,SKU-062,Sul,148,1.0,19,Excesso,148.0
